source,target,distance,time_ns,relaxed
3656785663,25231061,4585,90972333,236663
1385084278,491588494,10030,433928917,1365438
1907662335,2351968113,3312,87286333,258813
1179228548,3147939528,2153,76605459,223272
279832996,1317298376,19091,646967583,2076299
4029834811,366531074,18727,605940083,2093499
256189417,2393882593,8220,385588333,1105565
3476267913,5355382931,2562,48950416,111372
3673086924,2229206155,11826,486764750,1507824
8459777,1296626538,15652,540042625,1881647
149125387,880403950,8881,367103375,1250083
3797652229,4002835479,14300,520655458,1783551
715711593,3462017367,8317,326063959,1061821
2415180994,1179589275,7522,331282000,1107744
21508557,2181401742,12976,471603583,1606931
5093861473,1101612133,13470,510225041,1750329
321867657,2010367665,5511,202794583,596978
540399926,2513294545,18123,532296583,1796309
60890410,2446832836,2072,44437208,122124
1187639787,1410360888,3231,60495500,178683
3783172354,1187043478,1717,9441834,16610
251739770,243048047,18451,555930792,2078755
608624705,30434716,20879,655643042,2239637
272855640,259797555,7404,282230167,950891
1110854698,3468594849,8875,397136041,1318504
1150611776,4943438488,10956,439200250,1464621
2641818612,60108309,16148,520441917,1819365
1889544517,311181238,11157,415386292,1431378
2586965320,2556074280,5159,258569625,701515
411270746,45042808,8572,472877791,1301715
2962359865,1092407735,6591,244584209,673293
2194738788,5370003664,6966,335333375,1027660
303931139,339250102,17397,545647334,2014166
104925540,14497858,7666,238849125,508725
258584714,3505312121,2240,50976375,132007
305978189,2817897662,14003,569966292,1713709
3104057954,1134277375,16882,558284625,1974609
458983463,1080381219,17084,615880750,1968742
1579405463,2566839121,15139,540426833,1834521
1411617192,413707515,3878,134005917,386980
28848747,4319928397,8319,260235625,708443
957292805,1252438243,9788,424162083,1302839
1207621228,1164868069,5745,104709833,322015
31829182,1688939665,3388,114726666,330515
32996821,290502982,5891,276125709,782130
3789973405,1202766232,11529,553963125,1730800
1123888201,4154186305,13621,472746125,1676030
5408487937,4354800862,8346,376142375,1065630
413709451,2032261931,15641,570406000,1883452
1015000236,147451,10504,465751375,1457434
254585763,1187221160,2584,72979667,227728
411273872,8084679,14191,473683500,1710925
624549209,285887565,8879,418033875,1248754
21455270,5037699267,9716,388030375,1353609
26026743,4016880194,2312,60929375,163173
1227324190,514309828,9805,462891500,1380348
1569969855,351864637,5158,221526083,686764
1714706046,1380683006,2045,41760667,107464
1122550748,288030689,13556,598421625,1889719
149198645,1203068567,3365,72484084,211758
1829480953,311166685,9386,365302500,1273808
391525690,480997966,8706,265420625,827527
261030679,2059672306,7691,405986458,1186286
2598980876,375589401,13152,456464958,1617506
767547764,1187220792,7625,367839125,1217741
124503461,1961193631,14996,511598167,1814503
4140432366,3580026466,14963,504724042,1819683
1195317092,351087976,5776,220935792,604010
8085012,1068482558,12314,455831333,1555581
1267087124,5351351503,8474,398503125,1118940
2346508892,25256980,3482,130798917,375278
3729974946,1418539549,10599,571413708,1695655
1601440436,26672549,18386,587775458,2107106
1224506171,250380133,10397,437017833,1415655
417198064,1429065809,6204,271656583,865196
2917412853,1417629578,8086,421793000,1310232
1129369839,484762204,18533,599985709,1967710
1128414083,1559558544,16897,599150167,2000647
2514808767,4858602773,18103,666751875,2057454
1091205487,1181345645,8298,385924000,1047628
109803880,1612703948,6481,246853000,683716
2072572082,1562386492,6678,202282875,610657
277628647,4995403609,7424,294875667,888595
2061373846,2456155623,4689,181197250,442703
566364078,2888071301,19216,642821875,2127355
608133629,1231103827,9708,406406541,1291695
1242371996,223258575,14061,610293792,1887669
1109308104,4186939081,19107,629075583,2089668
1411329675,4955344242,5390,275128042,759780
3657801298,566199561,8577,355516792,1245150
1747315639,265553229,8439,424059416,1199921
4093647768,230089895,6328,163114334,518880
1102866599,1689548715,2612,89414750,266581
576698732,416326710,13144,570494791,1816688
4433123747,2476357416,1856,39969958,106511
1283394876,332493409,6905,368947417,1028589
4428260306,285884733,20778,684543167,2231960
271243293,4294295718,9596,532262042,1662222
291965662,1410755043,610,2960250,3803
2830834223,253775741,4293,140962916,356680
4534588682,285884620,1062,44436708,105955
1128084736,251194892,2134,37446958,87476
271923269,4775918723,12671,484640667,1504677
1188979632,4125266397,11088,458381750,1365282
5281037887,1727204771,5185,142447459,422575
262197628,3316304442,4605,239723667,699908
434134718,1397991245,6365,178100833,523763
1138763671,5030971260,5892,250459500,591222
3878368702,1345592284,12477,530031917,1844942
2322793836,4778520400,14518,587709917,1916243
5299795914,305717022,5871,269570375,761837
29216258,1287145427,7642,264477417,872975
1578752502,3817360583,599,8291083,15148
3417507050,3957216011,15440,526302333,1767008
3673871049,770318791,4374,119463334,366856
443052935,27349164,694,51214416,73570
7481061,443880093,14078,509737250,1693695
1611478812,4954186450,6423,246697209,722419
280455883,4955362693,7670,395036333,1158201
1066061546,3859880455,11580,491411958,1531690
1166932645,34002201,5278,219428417,585942
282018611,3720449090,6868,244910833,803631
2362720293,4910920410,13104,467495416,1621073
4274467193,503726722,3553,136986625,405860
1175487286,1088186812,11022,412273208,1458471
252587176,1170674582,6930,360089708,1023924
130548803,1342979240,2280,64370167,153522
408434339,3280610534,3399,158240583,386075
1906695223,792538742,4777,250262541,687675
416002684,2515937100,3290,153368833,419218
4955394537,290284169,17399,567340708,2014708
28785044,665829364,9914,492621291,1597981
2990545083,389000653,10964,432067125,1418587
4875732114,446305576,14835,512708166,1747676
1036434865,1483749216,9271,426125084,1283484
1142943968,5234514283,2294,31297542,69098
1823411778,3639852718,2438,63606625,190060
4775918732,1190350042,3067,72784917,186006
5368286549,1165651831,5192,238612334,554065
4886591161,1680736103,15504,584156459,1876310
2377210741,4320933420,6226,253554083,765434
624596795,798613487,7804,375248167,1222700
30146331,1562892894,9228,350840417,1144714
27039685,1426943811,13400,460255583,1623092
1139337460,60885252,14323,526310625,1747061
262368317,4194628783,7657,195061792,595355
2893681112,2598009453,8319,291276583,696071
414114342,3476471959,7279,337538584,1084379
271320932,2334273177,8627,352081167,1141150
3791027861,957836722,4380,235742541,623183
2992211111,3762046674,13447,507379250,1689540
1110810739,3221870005,8989,369899667,1256866
1125412900,3038279773,8100,377058542,1197084
1093669951,4339307750,14314,573609000,1839047
300854104,866871599,15882,563048459,1934289
1278438410,2128141763,7537,327715875,1023098
105000954,251075279,4167,118312458,371609
2300233209,71535670,3432,142959792,356754
1587159452,4927550347,6585,275149292,799379
1175869850,2301768702,7016,375518959,1081470
27113220,3073272349,2657,95045916,278805
1761519473,264991011,4219,158462000,429186
1601688515,280276690,11081,346020333,1183642
359969293,2374683346,14912,592068042,1952752
3474815712,516553767,5329,185230500,563014
2566209691,411273954,10854,430554042,1471672
279736617,283136201,8268,408830625,1329845
1948125772,30945242,15042,539816583,1800536
2520774249,1213393385,5576,185312083,555593
455573328,2457667664,126,1563583,1249
1834669018,662560637,7257,326140375,1061463
1097006012,1926705277,16779,565304292,1973490
1390180356,283765000,14338,572010792,1937719
280950552,2939234275,4659,165157208,472086
1786846403,201410044,8345,393931625,1262574
490368186,4108811862,6652,406309209,1080922
1569589910,351864566,8405,328101209,1106886
1577434618,281781089,3683,108956333,323502
1130987984,2372774908,14534,505775666,1745551
1689283168,4482818086,4207,161173750,485012
4749436502,4469386372,11991,430983083,1483450
627009154,2524014390,1478,24803208,52752
1226039976,2117478877,2199,70469417,201281
1326925876,1298675088,6702,239155000,746671
1622480578,1186589065,1159,25874084,49555
3476471802,192744114,3274,99646625,279843
4129975631,1426857821,1942,40656083,103273
2868600894,1597760771,7927,377720459,1156190
1561610720,875899723,3696,159729625,466402
29972551,1123151519,12883,573344750,1845268
4713940028,681680137,15817,655700417,1900458
3017793636,1618911854,12770,440543917,1570701
1531096573,1175270634,17777,579990916,2041274
1681766235,1025742049,464,17807292,31146
664755705,333993042,7223,255754417,832712
587687076,2272963562,6170,143260042,408753
26202815,2619629347,278,3581917,4586
2500332251,660910371,8129,342807958,1160454
4316785695,1582293904,17270,563436250,2038496
3504665531,1452693907,10473,457882417,1341290
747276836,303648775,11248,447166792,1460291
1063760878,570504,1847,88114958,249698
2334818732,533774136,4103,161187209,480382
287309878,1622480757,11588,429055875,1490328
3267683031,30554881,1566,84691542,213120
279727728,457556488,2447,48626958,126382
442905002,94049646,1766,74122167,196507
798192586,269938957,4081,220294500,596176
34016738,450331227,1049,16125708,29800
2789344537,1405233558,4769,88550958,271668
2306872648,4778520368,1693,29135083,64620
882213079,1296837606,2471,44293542,122350
224491339,149125372,4930,273107250,638580
27164336,288136568,5789,149005167,463828
1125180329,2623448660,3119,105756000,291209
1116342869,341957240,8227,350740084,997601
339249572,1216918473,9960,338346834,1005564
2512547511,3244258139,4215,141915625,398458
4401232812,2047035042,8053,229229458,707310
3379333403,15043918,12194,493898666,1572791
288795298,2788510479,10632,452294167,1350456
421869892,70363644,19809,624780833,2175735
301150329,5351222891,10760,491723542,1395125
339231982,1125426384,14399,465048917,1700363
4180482744,671485672,5102,147098958,405428
1174036098,288136434,13373,531756458,1639379
2331621308,529433939,12789,496566959,1589693
510591057,1288144253,17158,550509125,1971842
278500081,3255541539,11118,418823000,1473200
1212316654,13350868,14630,574556292,1788689
4384307701,2538739088,11693,545030667,1780397
4702314637,3854493326,9167,364223250,1134268
264515552,2705939346,6467,247586083,753949
261727623,1631821440,4211,235587459,501184
1098353815,4738358690,2242,42107583,113798
4371196219,568557660,17856,564175042,2037214
1099704276,4195690538,15672,597617708,1905802
308821345,2305565704,14839,555550417,1859050
2273397871,2140013324,7318,315685083,1092443
1027101218,1984698082,11960,454963834,1567364
4378531973,4872933659,6592,289932750,980732
1784882791,27166640,2731,98034375,230205
16287487,1600334562,9310,412456166,1362371
371832484,3256262549,3975,204239208,449260
2252644035,17923930,11881,441677916,1492252
1164030405,4818098607,16872,615621667,1985762
4443384475,306245428,7316,270112958,747246
3962447369,1624037669,6030,293955334,904487
1216537942,1355318130,1642,24659459,48380
1268120047,405145615,4048,165487333,386025
1038264123,3231556708,2834,118426833,315846
2514485905,1105391230,5233,222862750,644924
273409991,302773466,8030,351213584,1111177
1290807598,31736690,15762,600139333,1898817
352709436,284964955,13204,491041458,1627714
308667844,1814161207,8543,441186042,1285474
1224776053,2411230520,15809,530724584,1908677
3310153924,1262419400,4275,137318292,417340
2618540317,1352908268,3001,161406125,366962
4718194409,3756174656,5480,169415209,475791
1235136212,27039700,20218,682602166,2145742
3577417298,569633284,1836,59660000,169773
289888654,4927554942,14617,548952250,1779071
1589152956,1107651395,8230,350581875,1238164
34016723,417916605,13498,498295167,1675120
4842245802,4128797994,4518,111677333,327175
430787225,1699256732,19644,607000000,2115204
566611952,2928431535,4155,219661708,614767
287940622,4548857272,8175,388371875,994651
250351025,281443909,6275,288011458,776562
4142848850,2386852860,13294,510356750,1625157
1725602719,4927554580,7831,359172667,1176853
4785282874,1296626353,4685,165843334,503201
1802654578,1911929057,12562,499727291,1589440
1379388012,3910395548,9163,328115000,1080781
3096329096,211486192,9294,426776167,1292094
2423362925,3306151734,11748,623156250,1778874
1579925228,413221586,3334,141246333,375125
1893903628,321437326,10197,432791000,1388077
3583904909,3887956364,1372,14214292,26855
570523227,262364863,6963,236185083,594222
2252084179,4955440898,11911,637863166,1818756
1096227957,3447426345,12970,473858500,1582068
2516115319,27137171,14463,546678625,1788325
387463693,4202690790,14333,535563083,1814549
1100516449,1192936756,7151,270774917,742166
1277586291,4668696167,9659,382154583,1240619
1496636891,4509222223,5749,249755625,694505
2831828892,1280534520,3327,150047167,373799
1743221645,1768659022,20408,628152750,2216122
3827108479,1801254767,4951,182902417,444124
1874648796,1105111284,18039,696707125,2088031
1635340233,571330716,8695,474307958,1414729
3604593867,3762015038,14300,525054042,1710269
3897417111,2397779991,6150,218903625,687072
1180493822,477274665,11102,453929917,1443982
3283225023,1622508627,2988,127801167,379718
